Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
27,36856,SI_98,G,8,0.71,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.3,5253,97432,97.432,1.2,5568,103312,1.136,3.0,7547,0.42,140039,1.0603458,0.0119849,0,0,1.4372957,0.0040196,0,0,0.0111802,0,0.0020052,0
28,36857,SI_99,G,9,1.504,N2,1,1,47.9,27.2,12.0,3777,69702,69.702,8.1,2488,45929,0.505,0.658936,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
28,36857,SI_99,G,9,1.504,N2,2,0,217.2,86.5,12.4,722,18684,18.684,8.3,480,12400,0.136,0.6637112,0.0074097,7.247,7.247,0.0037049,7.247,,,,,,,,,,,,,,,,,,,,,,,,
28,36857,SI_99,G,9,1.504,CO2,3,0,369.3,123.3,,,,,,,,,,,,,,,0.1,12874,373610,373.61,-0.1,13779,396685,4.364,1.2,18268,1.593,530878,1.0617633,0.0120019,1.419,1.419,1.4209419,0.0039743,-11.254,-11.254,0.0112019,1.941,0.0019826,-11.271
28,36857,SI_99,G,9,1.504,CO2,4,1,525.6,41.6,,,,,,,,,,,,,,,3.5,5249,97548,97.548,3.6,5562,103427,1.138,6.3,7541,0.421,140188,1.0602584,0.0119849,0,0,1.4371153,0.0040196,0,0,0.0111802,0,0.0020052,0
29,36858,SI_100,G,10,1.492,N2,1,1,47.7,27,12.3,3781,69368,69.368,8.4,2492,45741,0.503,0.659389,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
29,36858,SI_100,G,10,1.492,N2,2,0,217.4,72.9,12.6,140,3747,3.747,8.5,93,2494,0.027,0.6654263,0.0074238,9.156,9.156,0.0037119,9.156,,,,,,,,,,,,,,,,,,,,,,,,
29,36858,SI_100,G,10,1.492,CO2,3,0,380.8,99.5,,,,,,,,,,,,,,,0.3,1460,41819,41.819,0.0,1542,44144,0.486,1.5,2086,0.179,59820,1.0555965,0.0119303,-4.552,-4.552,1.4304379,0.0040003,-4.793,-4.793,0.0111276,-4.702,0.0019956,-4.788
29,36858,SI_100,G,10,1.492,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,0.6,5255,97318,97.318,0.5,5569,103198,1.135,2.0,7551,0.42,139878,1.0604239,0.0119849,0,0,1.4373274,0.0040196,0,0,0.0111802,0,0.0020052,0
30,36859,GA2_Std_03,G,11,0.581,N2,1,1,47.9,27.2,12.0,3776,69671,69.671,8.1,2489,45943,0.505,0.6594188,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
30,36859,GA2_Std_03,G,11,0.581,N2,2,0,217.2,89.7,12.4,958,25448,25.448,8.3,629,16692,0.184,0.6559403,0.0073176,-5.275,-5.275,0.0036588,-5.275,,,,,,,,,,,,,,,,,,,,,,,,
30,36859,GA2_Std_03,G,11,0.581,CO2,3,0,376.4,112.7,,,,,,,,,,,,,,,0.1,5567,160024,160.024,-0.1,5908,169294,1.862,1.2,7932,0.685,228201,1.057931,0.0119575,-2.284,-2.284,1.4260418,0.0039884,-7.763,-7.763,0.0111561,-2.16,0.0019896,-7.767
30,36859,GA2_Std_03,G,11,0.581,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,1.7,5252,97610,97.61,1.5,5566,103502,1.139,3.6,7544,0.421,140286,1.0603533,0.0119849,0,0,1.4371987,0.0040196,0,0,0.0111802,0,0.0020052,0
31,36860,SAL_Std_03,G,12,0.453,N2,1,1,47.9,27.2,12.1,3786,69892,69.892,8.2,2494,46053,0.507,0.6589236,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
31,36860,SAL_Std_03,G,12,0.453,N2,2,0,216.9,90.1,12.5,1003,26614,26.614,8.4,669,17745,0.195,0.6667495,0.0074438,11.877,11.877,0.0037219,11.877,,,,,,,,,,,,,,,,,,,,,,,,
31,36860,SAL_Std_03,G,12,0.453,CO2,3,0,376.6,111.6,,,,,,,,,,,,,,,0.1,5096,146154,146.154,-0.1,5368,153529,1.689,1.3,7260,0.625,208396,1.0504591,0.0118725,-9.378,-9.378,1.4258664,0.0039877,-7.922,-7.922,0.0110711,-9.758,0.0019893,-7.909
31,36860,SAL_Std_03,G,12,0.453,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.6,5250,97473,97.473,1.4,5565,103360,1.137,3.4,7543,0.42,140093,1.0604032,0.0119849,0,0,1.4372526,0.0040196,0,0,0.0111802,0,0.0020052,0
32,36861,GA1_Std_03,H,1,0.602,N2,1,1,47.9,27.2,12.1,3776,69588,69.588,8.2,2490,45886,0.505,0.6593941,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
32,36861,GA1_Std_03,H,1,0.602,N2,2,0,216.7,89.9,12.5,997,26469,26.469,8.3,655,17384,0.191,0.6567738,0.0073272,-3.974,-3.974,0.0036636,-3.974,,,,,,,,,,,,,,,,,,,,,,,,
32,36861,GA1_Std_03,H,1,0.602,CO2,3,0,375.6,113.1,,,,,,,,,,,,,,,0.1,5766,165876,165.876,-0.1,6036,173093,1.904,1.2,8210,0.709,236407,1.0435104,0.0117942,-15.906,-15.906,1.4252048,0.003986,-8.354,-8.354,0.010993,-16.741,0.0019885,-8.325
32,36861,GA1_Std_03,H,1,0.602,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.7,5249,97340,97.34,1.6,5563,103217,1.135,3.6,7541,0.42,139898,1.0603765,0.0119849,0,0,1.4372107,0.0040196,0,0,0.0111802,0,0.0020052,0
33,36862,SI_101,H,2,1.552,N2,1,1,47.9,27.2,12.1,3785,69756,69.756,8.2,2494,45965,0.506,0.6589425,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
33,36862,SI_101,H,2,1.552,N2,2,0,217.2,82.6,12.5,455,11858,11.858,8.3,303,7885,0.087,0.6649652,0.0074236,9.14,9.14,0.0037118,9.14,,,,,,,,,,,,,,,,,,,,,,,,
33,36862,SI_101,H,2,1.552,CO2,3,0,374.7,114.3,,,,,,,,,,,,,,,0.1,6890,196259,196.259,-0.1,7333,208062,2.289,1.2,9803,0.839,279600,1.0601377,0.0119821,-0.228,-0.228,1.4246464,0.0039845,-8.72,-8.72,0.0111811,0.081,0.0019877,-8.729
33,36862,SI_101,H,2,1.552,CO2,4,1,525.6,41.8,,,,,,,,,,,,,,,2.0,5243,97397,97.397,1.9,5557,103277,1.136,4.0,7533,0.42,139976,1.0603791,0.0119849,0,0,1.4371781,0.0040196,0,0,0.0111802,0,0.0020052,0
34,36863,SI_102,H,3,0.469,N2,1,1,47.9,27.2,12.1,3773,69576,69.576,8.2,2486,45849,0.504,0.6589728,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
34,36863,SI_102,H,3,0.469,N2,2,0,217.2,86.3,12.5,658,17471,17.471,8.4,439,11638,0.128,0.6661116,0.0074361,10.833,10.833,0.003718,10.833,,,,,,,,,,,,,,,,,,,,,,,,
34,36863,SI_102,H,3,0.469,CO2,3,0,377.9,107.8,,,,,,,,,,,,,,,0.1,3854,110024,110.024,-0.1,4082,116303,1.279,1.3,5497,0.471,157075,1.0570699,0.0119469,-3.166,-3.166,1.4276493,0.0039927,-6.685,-6.685,0.011145,-3.145,0.0019918,-6.685
34,36863,SI_102,H,3,0.469,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.3,5245,97462,97.462,1.1,5559,103352,1.137,2.9,7535,0.42,140079,1.0604268,0.0119849,0,0,1.4372574,0.0040196,0,0,0.0111802,0,0.0020052,0
35,36864,SI_103,H,4,0.462,N2,1,1,47.7,27,12.1,3776,69699,69.699,8.2,2489,45960,0.506,0.6594022,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
35,36864,SI_103,H,4,0.462,N2,2,0,217.2,83.6,12.5,465,12427,12.427,8.3,310,8284,0.091,0.6665698,0.0074364,10.87,10.87,0.0037182,10.87,,,,,,,,,,,,,,,,,,,,,,,,
35,36864,SI_103,H,4,0.462,CO2,3,0,379.1,105.1,,,,,,,,,,,,,,,0.1,2790,79823,79.823,-0.1,2953,84365,0.928,1.3,3982,0.342,114040,1.0569018,0.0119446,-3.355,-3.355,1.4286622,0.0039955,-5.992,-5.992,0.0111425,-3.373,0.0019932,-5.99
35,36864,SI_103,H,4,0.462,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,0.9,5243,97245,97.245,0.8,5558,103125,1.134,2.5,7533,0.419,139768,1.0604592,0.0119849,0,0,1.4372737,0.0040196,0,0,0.0111802,0,0.0020052,0
36,36865,SI_104,H,5,0.425,N2,1,1,47.7,27.2,12.0,3768,69218,69.218,8.0,2483,45610,0.502,0.6589387,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
36,36865,SI_104,H,5,0.425,N2,2,0,217.2,78.6,12.4,263,7027,7.027,8.3,175,4680,0.051,0.6659572,0.0074348,10.651,10.651,0.0037174,10.651,,,,,,,,,,,,,,,,,,,,,,,,
36,36865,SI_104,H,5,0.425,CO2,3,0,380.4,98.9,,,,,,,,,,,,,,,0.1,1578,44985,44.985,-0.1,1670,47571,0.523,1.2,2253,0.193,64319,1.0574923,0.01195,-2.908,-2.908,1.4297766,0.0039984,-5.265,-5.265,0.0111475,-2.922,0.0019946,-5.265
36,36865,SI_104,H,5,0.425,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,0.6,5241,97336,97.336,0.4,5556,103232,1.136,1.9,7530,0.42,139906,1.0605767,0.0119849,0,0,1.4373448,0.0040196,0,0,0.0111802,0,0.0020052,0
37,36866,Blank,H,6,0,N2,1,1,47.7,27.2,11.9,3777,69062,69.062,8.0,2488,45506,0.501,0.6589169,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,36866,Blank,H,6,0,CO2,2,1,525.6,40.1,,,,,,,,,,,,,,,-0.1,5239,97787,97.787,-0.3,5554,103724,1.141,0.9,7529,0.422,140565,1.0607193,0.0119849,0,0,1.4374685,0.0040196,0,0,0.0111802,0,0.0020052,0
38,36867,SI_105,H,7,0.46,N2,1,1,47.7,27,11.8,3768,69422,69.422,7.8,2483,45745,0.503,0.658948,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
38,36867,SI_105,H,7,0.46,N2,2,0,216.9,84.9,12.2,518,13858,13.858,8.1,345,9229,0.102,0.6659351,0.0074344,10.603,10.603,0.0037172,10.603,,,,,,,,,,,,,,,,,,,,,,,,
38,36867,SI_105,H,7,0.46,CO2,3,0,378.5,106,,,,,,,,,,,,,,,-0.1,2976,85217,85.217,-0.3,3147,89978,0.99,1.0,4251,0.366,121836,1.055865,0.0119308,-4.507,-4.507,1.4297069,0.0039984,-5.27,-5.27,0.0111284,-4.635,0.0019946,-5.266
38,36867,SI_105,H,7,0.46,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,0.9,5239,97200,97.2,0.7,5554,103095,1.134,2.4,7527,0.419,139704,1.060645,0.0119849,0,0,1.4372821,0.0040196,0,0,0.0111802,0,0.0020052,0
39,36868,SI_106,H,8,0.494,N2,1,1,47.9,27.2,11.9,3774,69678,69.678,8.0,2488,45947,0.505,0.6594219,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,36868,SI_106,H,8,0.494,N2,2,0,217.2,84.6,12.3,550,14652,14.652,8.2,367,9771,0.107,0.6668291,0.007439,11.233,11.233,0.0037195,11.233,,,,,,,,,,,,,,,,,,,,,,,,
39,36868,SI_106,H,8,0.494,CO2,3,0,378.3,107.2,,,,,,,,,,,,,,,0.0,3399,97255,97.255,-0.2,3597,102737,1.13,1.1,4851,0.417,138915,1.0563734,0.011937,-3.991,-3.991,1.4283626,0.0039947,-6.179,-6.179,0.0111349,-4.049,0.0019928,-6.177
39,36868,SI_106,H,8,0.494,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.0,5237,97118,97.118,0.9,5552,103004,1.133,2.6,7524,0.419,139582,1.0606066,0.0119849,0,0,1.4372436,0.0040196,0,0,0.0111802,0,0.0020052,0
40,36869,SI_107a,H,9,0.436,N2,1,1,47.9,27.2,11.9,3773,69769,69.769,8.0,2483,45935,0.505,0.6583869,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,36869,SI_107a,H,9,0.436,N2,2,0,217.2,88,12.4,786,20827,20.827,8.2,525,13890,0.153,0.6669317,0.0074519,12.978,12.978,0.0037259,12.978,,,,,,,,,,,,,,,,,,,,,,,,
40,36869,SI_107a,H,9,0.436,CO2,3,0,377.7,108.5,,,,,,,,,,,,,,,0.0,3782,107786,107.786,-0.2,4001,113815,1.252,1.1,5395,0.462,153901,1.0559315,0.0119316,-4.445,-4.445,1.4278401,0.0039934,-6.517,-6.517,0.0111296,-4.522,0.0019921,-6.514
40,36869,SI_107a,H,9,0.436,CO2,4,1,525.8,41,,,,,,,,,,,,,,,1.2,5235,97666,97.666,1.0,5550,103589,1.139,2.8,7522,0.421,140366,1.0606458,0.0119849,0,0,1.4372059,0.0040196,0,0,0.0111802,0,0.0020052,0
41,36870,SI_107b,H,10,1.503,N2,1,1,47.9,27.2,11.9,3760,69420,69.42,8.0,2479,45776,0.504,0.6594023,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,36870,SI_107b,H,10,1.503,N2,2,0,217.6,95.9,12.4,2468,63081,63.081,8.2,1644,41985,0.462,0.6655726,0.0074252,9.357,9.357,0.0037126,9.357,,,,,,,,,,,,,,,,,,,,,,,,
41,36870,SI_107b,H,10,1.503,CO2,3,0,368,124.6,,,,,,,,,,,,,,,0.0,14072,407494,407.494,-0.2,14960,429358,4.723,1.1,19970,1.737,579131,1.0536565,0.0119074,-6.466,-6.466,1.4212024,0.0039753,-11.004,-11.004,0.0111073,-6.522,0.0019831,-11.001
41,36870,SI_107b,H,10,1.503,CO2,4,1,525.8,42.2,,,,,,,,,,,,,,,3.8,5231,97640,97.64,3.8,5545,103548,1.139,6.7,7514,0.421,140310,1.0605141,0.0119849,0,0,1.4370156,0.0040196,0,0,0.0111802,0,0.0020052,0
42,36871,GA1_Std_04,H,11,0.561,N2,1,1,47.9,27.2,12.3,3767,69535,69.535,8.4,2484,45854,0.504,0.6594411,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,36871,GA1_Std_04,H,11,0.561,N2,2,0,217.4,89.2,12.6,920,24379,24.379,8.4,605,16013,0.176,0.6568191,0.0073271,-3.976,-3.976,0.0036636,-3.976,,,,,,,,,,,,,,,,,,,,,,,,
42,36871,GA1_Std_04,H,11,0.561,CO2,3,0,376,112.7,,,,,,,,,,,,,,,0.3,5324,152678,152.678,0.1,5572,159353,1.753,1.5,7587,0.653,217768,1.0437205,0.0117939,-15.93,-15.93,1.4263214,0.0039895,-7.468,-7.468,0.0109924,-16.8,0.0019903,-7.438
42,36871,GA1_Std_04,H,11,0.561,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.7,5228,96947,96.947,1.6,5542,102824,1.131,3.6,7510,0.418,139318,1.0606166,0.0119849,0,0,1.4370529,0.0040196,0,0,0.0111802,0,0.0020052,0
43,36872,GA2_Std_04,H,12,0.562,N2,1,1,48.1,27.2,12.1,3759,69242,69.242,8.2,2477,45631,0.502,0.6590064,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,36872,GA2_Std_04,H,12,0.562,N2,2,0,217.6,89,12.5,933,24571,24.571,8.3,612,16110,0.177,0.6556478,0.0073189,-5.097,-5.097,0.0036595,-5.097,,,,,,,,,,,,,,,,,,,,,,,,
43,36872,GA2_Std_04,H,12,0.562,CO2,3,0,376.2,112.2,,,,,,,,,,,,,,,0.1,5400,154022,154.022,-0.1,5730,162984,1.793,1.3,7690,0.659,219593,1.0581868,0.0119571,-2.313,-2.313,1.4257257,0.0039879,-7.871,-7.871,0.0111558,-2.186,0.0019894,-7.875
43,36872,GA2_Std_04,H,12,0.562,CO2,4,1,525.8,40.5,,,,,,,,,,,,,,,1.7,5230,96957,96.957,1.6,5545,102836,1.131,3.6,7513,0.418,139330,1.0606399,0.0119849,0,0,1.4370369,0.0040196,0,0,0.0111802,0,0.0020052,0
44,36873,SAL_Std_04,A,1,0.465,N2,1,1,47.9,27.2,12.1,3773,69658,69.658,8.2,2486,45906,0.505,0.6590134,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,36873,SAL_Std_04,A,1,0.465,N2,2,0,217.2,89.9,12.5,1035,27201,27.201,8.3,691,18138,0.2,0.6668353,0.0074437,11.869,11.869,0.0037219,11.869,,,,,,,,,,,,,,,,,,,,,,,,
44,36873,SAL_Std_04,A,1,0.465,CO2,3,0,376,111.2,,,,,,,,,,,,,,,0.1,5275,150115,150.115,-0.1,5558,157727,1.735,1.3,7513,0.642,214040,1.0507051,0.0118727,-9.357,-9.357,1.4258358,0.0039881,-7.815,-7.815,0.0110713,-9.74,0.0019896,-7.801
44,36873,SAL_Std_04,A,1,0.465,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.6,5237,96880,96.88,1.5,5552,102754,1.13,3.5,7523,0.418,139223,1.0606292,0.0119849,0,0,1.4370658,0.0040196,0,0,0.0111802,0,0.0020052,0
45,36874,GA2_QTY_0.14,A,2,0.151,N2,1,1,47.9,27.2,12.0,3760,69251,69.251,8.1,2479,45668,0.502,0.6594489,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,36874,GA2_QTY_0.14,A,2,0.151,N2,2,0,217.6,78,12.4,244,6516,6.516,8.3,160,4276,0.047,0.6562955,0.0073212,-4.782,-4.782,0.0036606,-4.782,,,,,,,,,,,,,,,,,,,,,,,,
45,36874,GA2_QTY_0.14,A,2,0.151,CO2,3,0,380.4,98.4,,,,,,,,,,,,,,,0.1,1438,40997,40.997,-0.1,1523,43393,0.477,1.3,2053,0.176,58607,1.0584401,0.0119587,-2.184,-2.184,1.4295441,0.0039983,-5.295,-5.295,0.0111562,-2.144,0.0019946,-5.296
45,36874,GA2_QTY_0.14,A,2,0.151,CO2,4,1,525.6,39.9,,,,,,,,,,,,,,,0.6,5233,97030,97.03,0.4,5548,102926,1.132,1.9,7518,0.418,139448,1.060757,0.0119849,0,0,1.437154,0.0040196,0,0,0.0111802,0,0.0020052,0
46,36875,GA2_QTY_0.56,A,3,0.589,N2,1,1,47.9,27.2,11.9,3762,69429,69.429,8.0,2480,45784,0.504,0.6594384,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,36875,GA2_QTY_0.56,A,3,0.589,N2,2,0,217.2,89.5,12.4,974,25713,25.713,8.3,640,16867,0.186,0.6559853,0.0073179,-5.236,-5.236,0.0036589,-5.236,,,,,,,,,,,,,,,,,,,,,,,,
46,36875,GA2_QTY_0.56,A,3,0.589,CO2,3,0,375.6,113.3,,,,,,,,,,,,,,,0.0,5644,161404,161.404,-0.2,5990,170810,1.879,1.2,8041,0.691,230178,1.0582717,0.0119577,-2.267,-2.267,1.4260932,0.0039889,-7.628,-7.628,0.0111562,-2.146,0.0019899,-7.631
46,36875,GA2_QTY_0.56,A,3,0.589,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.7,5237,97039,97.039,1.6,5552,102927,1.132,3.5,7522,0.418,139450,1.0606761,0.0119849,0,0,1.4370546,0.0040196,0,0,0.0111802,0,0.0020052,0
47,36876,GA2_QTY_0.70,A,4,0.714,N2,1,1,47.9,27.2,12.0,3763,69389,69.389,8.1,2479,45728,0.503,0.6590071,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,36876,GA2_QTY_0.70,A,4,0.714,N2,2,0,217.2,90.9,12.4,1193,31256,31.256,8.3,783,20490,0.225,0.6555623,0.0073179,-5.227,-5.227,0.003659,-5.227,,,,,,,,,,,,,,,,,,,,,,,,
47,36876,GA2_QTY_0.70,A,4,0.714,CO2,3,0,374.3,115.2,,,,,,,,,,,,,,,0.1,6861,195955,195.955,-0.1,7288,207353,2.281,1.3,9764,0.837,279163,1.0581623,0.0119571,-2.318,-2.318,1.4246238,0.0039849,-8.631,-8.631,0.011156,-2.163,0.0019879,-8.635
47,36876,GA2_QTY_0.70,A,4,0.714,CO2,4,1,525.8,40.8,,,,,,,,,,,,,,,2.0,5234,97173,97.173,2.0,5549,103064,1.134,4.1,7520,0.419,139641,1.0606208,0.0119849,0,0,1.4370261,0.0040196,0,0,0.0111802,0,0.0020052,0
48,36877,Blank,A,5,0,N2,1,1,47.9,27.2,12.0,3755,69217,69.217,8.2,2476,45646,0.502,0.6594615,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
48,36877,Blank,A,5,0,CO2,2,1,525.6,40.5,,,,,,,,,,,,,,,0.0,5237,97077,97.077,-0.2,5553,102988,1.133,1.1,7523,0.419,139520,1.0608879,0.0119849,0,0,1.4372091,0.0040196,0,0,0.0111802,0,0.0020052,0
49,36878,BlankBlank,A,6,0,N2,1,1,47.9,27.2,11.8,3770,69485,69.485,7.9,2484,45792,0.504,0.6590182,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
49,36878,BlankBlank,A,6,0,CO2,2,1,525.6,40.5,,,,,,,,,,,,,,,-0.1,5235,97301,97.301,-0.3,5552,103233,1.136,0.9,7521,0.42,139848,1.0609666,0.0119849,0,0,1.4372719,0.0040196,0,0,0.0111802,0,0.0020052,0
