Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
27,37208,SF_124,H,2,0.469,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.4,5224,96974,96.974,1.3,5531,102722,1.13,3.1,7508,0.418,139420,1.0592831,0.0119849,0,0,1.437713,0.0040196,0,0,0.0111802,0,0.0020052,0
28,37209,SB_167,H,3,0.441,N2,1,1,47.4,27,12.1,3742,68994,68.994,8.2,2463,45431,0.5,0.658476,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
28,37209,SB_167,H,3,0.441,N2,2,0,217.4,92,12.6,982,26345,26.345,8.4,657,17600,0.194,0.6680678,0.0074636,14.567,14.567,0.0037318,14.567,,,,,,,,,,,,,,,,,,,,,,,,
28,37209,SB_167,H,3,0.441,CO2,3,0,367.6,111.8,,,,,,,,,,,,,,,0.1,4362,124083,124.083,-0.1,4610,130897,1.44,1.3,6230,0.532,177392,1.0549089,0.0119351,-4.149,-4.149,1.4296195,0.003997,-5.616,-5.616,0.0111328,-4.238,0.0019939,-5.613
28,37209,SB_167,H,3,0.441,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.3,5226,96999,96.999,1.1,5534,102752,1.13,3.0,7511,0.418,139455,1.0593036,0.0119849,0,0,1.4376935,0.0040196,0,0,0.0111802,0,0.0020052,0
29,37210,SB_168,H,4,0.445,N2,1,1,47.4,27.4,12.1,3743,69096,69.096,8.2,2467,45539,0.501,0.6590609,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
29,37210,SB_168,H,4,0.445,N2,2,0,217.4,93.4,12.6,1024,27633,27.633,8.4,685,18462,0.203,0.6681153,0.0074575,13.738,13.738,0.0037287,13.738,,,,,,,,,,,,,,,,,,,,,,,,
29,37210,SB_168,H,4,0.445,CO2,3,0,367.4,113.1,,,,,,,,,,,,,,,0.1,4501,128760,128.76,-0.1,4756,135790,1.494,1.2,6427,0.552,184058,1.0545931,0.0119313,-4.47,-4.47,1.4294632,0.0039966,-5.718,-5.718,0.011129,-4.579,0.0019937,-5.714
29,37210,SB_168,H,4,0.445,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.3,5224,96905,96.905,1.2,5531,102654,1.129,3.0,7507,0.418,139318,1.0593281,0.0119849,0,0,1.4376839,0.0040196,0,0,0.0111802,0,0.0020052,0
30,37211,GA2_Std_03,H,5,0.564,N2,1,1,47.4,27.4,12.2,3744,69043,69.043,8.2,2467,45506,0.501,0.6591002,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
30,37211,GA2_Std_03,H,5,0.564,N2,2,0,217.4,91.5,12.6,917,24668,24.668,8.4,602,16174,0.178,0.6556542,0.0073179,-5.228,-5.228,0.003659,-5.228,,,,,,,,,,,,,,,,,,,,,,,,
30,37211,GA2_Std_03,H,5,0.564,CO2,3,0,366.8,115.2,,,,,,,,,,,,,,,0.1,5395,154546,154.546,-0.1,5716,163337,1.797,1.3,7700,0.662,220745,1.0568828,0.0119579,-2.252,-2.252,1.4283448,0.0039934,-6.5,-6.5,0.0111559,-2.172,0.0019922,-6.503
30,37211,GA2_Std_03,H,5,0.564,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.6,5223,96898,96.898,1.4,5530,102641,1.129,3.4,7506,0.418,139310,1.0592683,0.0119849,0,0,1.4376903,0.0040196,0,0,0.0111802,0,0.0020052,0
31,37212,SAL_Std_03,H,6,0.482,N2,1,1,47.4,27.2,12.2,3745,69066,69.066,8.2,2468,45518,0.501,0.6590587,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
31,37212,SAL_Std_03,H,6,0.482,N2,2,0,217.4,93.4,12.6,1038,28042,28.042,8.4,693,18700,0.206,0.6668479,0.0074433,11.819,11.819,0.0037217,11.819,,,,,,,,,,,,,,,,,,,,,,,,
31,37212,SAL_Std_03,H,6,0.482,CO2,3,0,366.8,115.4,,,,,,,,,,,,,,,0.1,5403,155297,155.297,-0.1,5683,162956,1.793,1.4,7709,0.665,221773,1.0493175,0.0118716,-9.446,-9.446,1.4280561,0.0039928,-6.653,-6.653,0.0110698,-9.879,0.0019919,-6.638
31,37212,SAL_Std_03,H,6,0.482,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.6,5223,96892,96.892,1.4,5530,102640,1.129,3.4,7505,0.418,139294,1.0593238,0.0119849,0,0,1.4376199,0.0040196,0,0,0.0111802,0,0.0020052,0
32,37213,GA1_Std_03,H,7,0.591,N2,1,1,47.4,27.4,12.2,3746,69075,69.075,8.2,2468,45526,0.501,0.6590736,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
32,37213,GA1_Std_03,H,7,0.591,N2,2,0,217.4,92,12.6,963,25833,25.833,8.4,633,16955,0.187,0.6563039,0.0073255,-4.202,-4.202,0.0036627,-4.202,,,,,,,,,,,,,,,,,,,,,,,,
32,37213,GA1_Std_03,H,7,0.591,CO2,3,0,366.6,116,,,,,,,,,,,,,,,0.1,5684,162569,162.569,-0.1,5940,169460,1.864,1.3,8107,0.696,232126,1.0423866,0.0117941,-15.92,-15.92,1.4278573,0.0039921,-6.825,-6.825,0.0109922,-16.813,0.0019916,-6.794
32,37213,GA1_Std_03,H,7,0.591,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.7,5223,96913,96.913,1.5,5529,102655,1.129,3.5,7506,0.418,139329,1.0592496,0.0119849,0,0,1.4376688,0.0040196,0,0,0.0111802,0,0.0020052,0
33,37214,SB_169,H,8,0.464,N2,1,1,47.7,27.2,12.2,3746,69103,69.103,8.2,2469,45543,0.501,0.6590595,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
33,37214,SB_169,H,8,0.464,N2,2,0,217.4,92.4,12.6,933,25225,25.225,8.5,624,16851,0.185,0.6680215,0.0074564,13.598,13.598,0.0037282,13.598,,,,,,,,,,,,,,,,,,,,,,,,
33,37214,SB_169,H,8,0.464,CO2,3,0,368.3,111.6,,,,,,,,,,,,,,,0.2,4067,116393,116.393,-0.0,4294,122666,1.349,1.4,5809,0.499,166401,1.0538914,0.0119238,-5.093,-5.093,1.4296462,0.0039972,-5.569,-5.569,0.0111215,-5.253,0.001994,-5.563
33,37214,SB_169,H,8,0.464,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.2,5225,96965,96.965,1.1,5531,102713,1.13,2.9,7509,0.418,139401,1.0592865,0.0119849,0,0,1.4376518,0.0040196,0,0,0.0111802,0,0.0020052,0
34,37215,SB_170,H,9,0.414,N2,1,1,47.4,27.4,12.1,3747,69163,69.163,8.2,2469,45583,0.501,0.6590683,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
34,37215,SB_170,H,9,0.414,N2,2,0,217.6,91.8,12.6,836,22847,22.847,8.4,559,15262,0.168,0.667995,0.007456,13.544,13.544,0.003728,13.544,,,,,,,,,,,,,,,,,,,,,,,,
34,37215,SB_170,H,9,0.414,CO2,3,0,368.7,111.4,,,,,,,,,,,,,,,0.1,3660,105573,105.573,-0.1,3858,111125,1.222,1.3,5230,0.453,150973,1.0525938,0.0119087,-6.353,-6.353,1.4300403,0.0039981,-5.327,-5.327,0.0111063,-6.612,0.0019945,-5.318
34,37215,SB_170,H,9,0.414,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.1,5222,96918,96.918,1.0,5529,102668,1.129,2.8,7505,0.418,139339,1.0593234,0.0119849,0,0,1.4376983,0.0040196,0,0,0.0111802,0,0.0020052,0
35,37216,SB_171,H,10,0.445,N2,1,1,47.4,27.4,12.1,3746,69140,69.14,8.2,2468,45569,0.501,0.6590864,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
35,37216,SB_171,H,10,0.445,N2,2,0,217.6,92.2,12.6,1006,27211,27.211,8.4,673,18187,0.2,0.6683795,0.0074601,14.1,14.1,0.0037301,14.1,,,,,,,,,,,,,,,,,,,,,,,,
35,37216,SB_171,H,10,0.445,CO2,3,0,368,112,,,,,,,,,,,,,,,0.1,4308,123463,123.463,-0.1,4548,130090,1.431,1.3,6152,0.529,176449,1.0536712,0.0119202,-5.397,-5.397,1.4291622,0.0039958,-5.906,-5.906,0.011118,-5.567,0.0019934,-5.9
35,37216,SB_171,H,10,0.445,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.3,5220,96899,96.899,1.1,5527,102654,1.129,3.0,7502,0.418,139307,1.0593892,0.0119849,0,0,1.4376534,0.0040196,0,0,0.0111802,0,0.0020052,0
36,37217,SF_172,H,11,0.47,N2,1,1,47.4,27.2,12.1,3746,69076,69.076,8.2,2468,45528,0.501,0.6590944,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
36,37217,SF_172,H,11,0.47,N2,2,0,217.2,93.2,12.6,1092,29192,29.192,8.4,731,19518,0.215,0.6686257,0.0074628,14.461,14.461,0.0037314,14.461,,,,,,,,,,,,,,,,,,,,,,,,
36,37217,SF_172,H,11,0.47,CO2,3,0,367.2,113.5,,,,,,,,,,,,,,,0.1,4825,137174,137.174,-0.1,5110,144967,1.595,1.3,6887,0.588,195997,1.0568082,0.0119562,-2.388,-2.388,1.4288208,0.003995,-6.12,-6.12,0.0111541,-2.333,0.0019929,-6.121
36,37217,SF_172,H,11,0.47,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.4,5222,96880,96.88,1.3,5529,102629,1.129,3.2,7505,0.418,139277,1.0593383,0.0119849,0,0,1.4376184,0.0040196,0,0,0.0111802,0,0.0020052,0
37,37218,Blank,H,12,0,N2,1,1,47.4,27.2,12.1,3743,69128,69.128,8.2,2467,45562,0.501,0.6590946,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,37218,Blank,H,12,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,-0.0,5218,96785,96.785,-0.2,5526,102548,1.128,1.0,7500,0.417,139162,1.0595413,0.0119849,0,0,1.4378386,0.0040196,0,0,0.0111802,0,0.0020052,0
38,37219,SF_173,A,1,0.455,N2,1,1,47.7,27.2,11.9,3748,69109,69.109,7.9,2470,45548,0.501,0.6590729,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
38,37219,SF_173,A,1,0.455,N2,2,0,217.4,94.5,12.4,1102,29905,29.905,8.2,736,19968,0.22,0.6677325,0.0074531,13.139,13.139,0.0037265,13.139,,,,,,,,,,,,,,,,,,,,,,,,
38,37219,SF_173,A,1,0.455,CO2,3,0,367.6,114.3,,,,,,,,,,,,,,,-0.0,4814,138673,138.673,-0.2,5092,146371,1.61,1.1,6875,0.595,198194,1.0555145,0.0119406,-3.69,-3.69,1.4292232,0.0039961,-5.847,-5.847,0.0111384,-3.738,0.0019935,-5.845
38,37219,SF_173,A,1,0.455,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.3,5217,96846,96.846,1.2,5524,102601,1.129,3.1,7496,0.418,139228,1.0594235,0.0119849,0,0,1.4376291,0.0040196,0,0,0.0111802,0,0.0020052,0
39,37220,SF_174,A,2,0.433,N2,1,1,47.4,27.2,12.1,3747,69130,69.13,8.1,2469,45563,0.501,0.6590944,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,37220,SF_174,A,2,0.433,N2,2,0,217.4,93.2,12.5,1042,28190,28.19,8.4,698,18856,0.207,0.6688738,0.0074656,14.838,14.838,0.0037328,14.838,,,,,,,,,,,,,,,,,,,,,,,,
39,37220,SF_174,A,2,0.433,CO2,3,0,367.8,113.7,,,,,,,,,,,,,,,0.1,4620,132607,132.607,-0.1,4896,140248,1.543,1.2,6594,0.568,189478,1.0576232,0.0119643,-1.715,-1.715,1.4288731,0.0039951,-6.08,-6.08,0.0111622,-1.612,0.001993,-6.083
39,37220,SF_174,A,2,0.433,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.4,5220,96844,96.844,1.2,5528,102601,1.129,3.1,7502,0.418,139225,1.0594404,0.0119849,0,0,1.4376142,0.0040196,0,0,0.0111802,0,0.0020052,0
40,37221,SF_175,A,3,0.445,N2,1,1,47.4,27,12.1,3745,69078,69.078,8.1,2468,45529,0.501,0.659095,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,37221,SF_175,A,3,0.445,N2,2,0,217.4,93.8,12.6,1079,29097,29.097,8.4,721,19442,0.214,0.668192,0.0074579,13.802,13.802,0.003729,13.802,,,,,,,,,,,,,,,,,,,,,,,,
40,37221,SF_175,A,3,0.445,CO2,3,0,367.8,112.9,,,,,,,,,,,,,,,0.1,4728,135410,135.41,-0.1,5000,142899,1.572,1.3,6748,0.58,193476,1.0553037,0.0119382,-3.892,-3.892,1.4288156,0.0039949,-6.125,-6.125,0.0111361,-3.945,0.0019929,-6.122
40,37221,SF_175,A,3,0.445,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.4,5218,96847,96.847,1.2,5525,102603,1.129,3.1,7499,0.418,139230,1.0594274,0.0119849,0,0,1.4376203,0.0040196,0,0,0.0111802,0,0.0020052,0
41,37222,Blank,A,4,0,N2,1,1,47.4,27.2,12.1,3746,69037,69.037,8.2,2469,45503,0.501,0.6591106,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,37222,Blank,A,4,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,-0.0,5215,96796,96.796,-0.2,5524,102561,1.128,1.0,7496,0.418,139176,1.0595542,0.0119849,0,0,1.4378231,0.0040196,0,0,0.0111802,0,0.0020052,0
42,37223,GA1_Std_04,A,5,0.599,N2,1,1,47.4,27.2,11.9,3744,69098,69.098,7.9,2467,45543,0.501,0.6590985,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,37223,GA1_Std_04,A,5,0.599,N2,2,0,216.7,90.7,12.4,1003,26121,26.121,8.2,659,17145,0.189,0.656368,0.0073259,-4.143,-4.143,0.003663,-4.143,,,,,,,,,,,,,,,,,,,,,,,,
42,37223,GA1_Std_04,A,5,0.599,CO2,3,0,366.2,115.2,,,,,,,,,,,,,,,-0.0,5866,164020,164.02,-0.2,6134,171015,1.881,1.1,8371,0.703,234368,1.0426482,0.0117942,-15.906,-15.906,1.4288972,0.0039953,-6.044,-6.044,0.0109921,-16.827,0.0019931,-6.013
42,37223,GA1_Std_04,A,5,0.599,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.7,5216,96742,96.742,1.5,5524,102498,1.127,3.5,7496,0.417,139075,1.0595009,0.0119849,0,0,1.4375861,0.0040196,0,0,0.0111802,0,0.0020052,0
43,37224,GA2_Std_04,A,6,0.579,N2,1,1,47.4,27,12.1,3735,68860,68.86,8.2,2461,45386,0.499,0.6591035,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,37224,GA2_Std_04,A,6,0.579,N2,2,0,216.9,90.7,12.5,972,25179,25.179,8.3,638,16510,0.182,0.6557012,0.0073184,-5.162,-5.162,0.0036592,-5.162,,,,,,,,,,,,,,,,,,,,,,,,
43,37224,GA2_Std_04,A,6,0.579,CO2,3,0,366.4,113.3,,,,,,,,,,,,,,,0.1,5694,158400,158.4,-0.1,6034,167435,1.842,1.2,8128,0.679,226408,1.0570389,0.0119581,-2.235,-2.235,1.4293422,0.0039965,-5.747,-5.747,0.0111558,-2.182,0.0019937,-5.748
43,37224,GA2_Std_04,A,6,0.579,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.7,5215,96690,96.69,1.6,5522,102434,1.127,3.5,7494,0.417,139001,1.0594067,0.0119849,0,0,1.437604,0.0040196,0,0,0.0111802,0,0.0020052,0
44,37225,SAL_Std_04,A,7,0.49,N2,1,1,47.4,27,12.2,3735,68862,68.862,8.2,2461,45386,0.499,0.6590879,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,37225,SAL_Std_04,A,7,0.49,N2,2,0,217.2,93.4,12.6,1079,28630,28.63,8.4,720,19092,0.21,0.6668539,0.0074431,11.783,11.783,0.0037215,11.783,,,,,,,,,,,,,,,,,,,,,,,,
44,37225,SAL_Std_04,A,7,0.49,CO2,3,0,366.8,116.2,,,,,,,,,,,,,,,0.2,5553,157430,157.43,-0.1,5843,165219,1.817,1.3,7926,0.675,224908,1.0494789,0.0118725,-9.373,-9.373,1.4286266,0.0039945,-6.231,-6.231,0.0110704,-9.817,0.0019927,-6.216
44,37225,SAL_Std_04,A,7,0.49,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.6,5216,96774,96.774,1.5,5523,102523,1.128,3.4,7496,0.417,139120,1.0594092,0.0119849,0,0,1.4375846,0.0040196,0,0,0.0111802,0,0.0020052,0
45,37226,GA2_QTY_0.14,A,8,0.145,N2,1,1,47.7,27.2,12.1,3736,68815,68.815,8.2,2462,45356,0.499,0.6590938,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,37226,GA2_QTY_0.14,A,8,0.145,N2,2,0,216.7,77.7,12.6,238,6247,6.247,8.4,156,4096,0.045,0.6556976,0.0073185,-5.153,-5.153,0.0036592,-5.153,,,,,,,,,,,,,,,,,,,,,,,,
45,37226,GA2_QTY_0.14,A,8,0.145,CO2,3,0,370.6,97.8,,,,,,,,,,,,,,,0.2,1423,39431,39.431,-0.0,1506,41689,0.459,1.4,2038,0.17,56534,1.0572786,0.0119592,-2.144,-2.144,1.4337562,0.0040086,-2.729,-2.729,0.0111556,-2.197,0.0019997,-2.727
45,37226,GA2_QTY_0.14,A,8,0.145,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,0.5,5217,96754,96.754,0.3,5525,102516,1.128,1.9,7498,0.417,139101,1.0595503,0.0119849,0,0,1.437679,0.0040196,0,0,0.0111802,0,0.0020052,0
46,37227,GA2_QTY_0.56,A,9,0.535,N2,1,1,47.4,27.2,12.0,3735,68951,68.951,8.1,2461,45445,0.5,0.6590922,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,37227,GA2_QTY_0.56,A,9,0.535,N2,2,0,216.7,89.7,12.5,894,23216,23.216,8.3,586,15223,0.167,0.6557118,0.0073187,-5.129,-5.129,0.0036593,-5.129,,,,,,,,,,,,,,,,,,,,,,,,
46,37227,GA2_QTY_0.56,A,9,0.535,CO2,3,0,366.8,113.7,,,,,,,,,,,,,,,0.0,5231,145615,145.615,-0.2,5544,153934,1.693,1.2,7469,0.625,208189,1.0571314,0.0119586,-2.19,-2.19,1.4297256,0.0039976,-5.465,-5.465,0.0111562,-2.145,0.0019942,-5.466
46,37227,GA2_QTY_0.56,A,9,0.535,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.5,5219,96798,96.798,1.4,5527,102553,1.128,3.3,7501,0.417,139155,1.059452,0.0119849,0,0,1.4375821,0.0040196,0,0,0.0111802,0,0.0020052,0
47,37228,GA2_QTY_0.70,A,10,0.727,N2,1,1,47.4,27.2,12.1,3732,68894,68.894,8.2,2459,45408,0.499,0.6591007,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,37228,GA2_QTY_0.70,A,10,0.727,N2,2,0,216.7,91.1,12.6,1227,31756,31.756,8.4,805,20823,0.229,0.6557195,0.0073187,-5.13,-5.13,0.0036593,-5.13,,,,,,,,,,,,,,,,,,,,,,,,
47,37228,GA2_QTY_0.70,A,10,0.727,CO2,3,0,364.9,118.7,,,,,,,,,,,,,,,0.1,7125,199144,199.144,-0.1,7558,210493,2.315,1.3,10158,0.853,284289,1.0569908,0.0119574,-2.289,-2.289,1.4275591,0.0039917,-6.943,-6.943,0.0111557,-2.196,0.0019913,-6.945
47,37228,GA2_QTY_0.70,A,10,0.727,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.1,5215,96729,96.729,2.0,5522,102476,1.127,4.2,7494,0.417,139052,1.0594162,0.0119849,0,0,1.4375397,0.0040196,0,0,0.0111802,0,0.0020052,0
48,37229,Blank,A,11,0,N2,1,1,47.4,27,12.2,3729,68748,68.748,8.3,2457,45311,0.498,0.6590855,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
48,37229,Blank,A,11,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,0.0,5211,96645,96.645,-0.2,5520,102396,1.126,1.1,7492,0.417,138960,1.0595085,0.0119849,0,0,1.4378395,0.0040196,0,0,0.0111802,0,0.0020052,0
49,37230,BlankBlank,A,12,0,N2,1,1,47.4,27.2,11.9,3730,68818,68.818,8.0,2458,45357,0.499,0.6590809,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
49,37230,BlankBlank,A,12,0,CO2,2,1,525.2,40.1,,,,,,,,,,,,,,,-0.1,5211,96603,96.603,-0.3,5519,102356,1.126,0.9,7490,0.417,138900,1.0595595,0.0119849,0,0,1.4378495,0.0040196,0,0,0.0111802,0,0.0020052,0
