Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
6,37273,SAL_Std_01,A,6,0.434,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,3.3,5216,96786,96.786,3.3,5522,102512,1.128,6.0,7496,0.417,139151,1.0591633,0.0119849,0,0,1.4377193,0.0040196,0,0,0.0111802,0,0.0020052,0
7,37274,GA1_Std_01,A,7,0.619,N2,1,1,47.4,27.2,12.3,3736,68892,68.892,8.3,2459,45359,0.499,0.658407,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,37274,GA1_Std_01,A,7,0.619,N2,2,0,218.4,89.9,12.7,1038,26962,26.962,8.4,681,17681,0.194,0.6557583,0.0073268,-4.023,-4.023,0.0036634,-4.023,,,,,,,,,,,,,,,,,,,,,,,,
7,37274,GA1_Std_01,A,7,0.619,CO2,3,0,366.4,112,,,,,,,,,,,,,,,0.3,6093,169800,169.8,0.1,6369,176986,1.947,1.5,8683,0.727,242256,1.0423218,0.0117931,-15.997,-15.997,1.4267165,0.0039888,-7.646,-7.646,0.0109916,-16.865,0.0019899,-7.617
7,37274,GA1_Std_01,A,7,0.619,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.9,5213,96705,96.705,1.8,5519,102436,1.127,3.8,7491,0.417,139034,1.0592671,0.0119849,0,0,1.4377098,0.0040196,0,0,0.0111802,0,0.0020052,0
8,37275,GA2_Std_01,A,8,0.549,N2,1,1,47.4,27.2,12.2,3737,68959,68.959,8.2,2460,45406,0.499,0.6584481,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,37275,GA2_Std_01,A,8,0.549,N2,2,0,218.4,88.6,12.7,929,24247,24.247,8.4,609,15883,0.175,0.6550623,0.0073186,-5.142,-5.142,0.0036593,-5.142,,,,,,,,,,,,,,,,,,,,,,,,
8,37275,GA2_Std_01,A,8,0.549,CO2,3,0,367,111.6,,,,,,,,,,,,,,,0.2,5453,152129,152.129,-0.0,5777,160750,1.768,1.3,7775,0.651,217149,1.0566694,0.0119564,-2.37,-2.37,1.4274007,0.0039908,-7.159,-7.159,0.0111548,-2.275,0.0019908,-7.162
8,37275,GA2_Std_01,A,8,0.549,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.8,5215,96738,96.738,1.7,5522,102463,1.127,3.7,7494,0.417,139079,1.0591801,0.0119849,0,0,1.4376937,0.0040196,0,0,0.0111802,0,0.0020052,0
9,37276,SI_108a,A,9,0.49,N2,1,1,47.7,27.2,12.1,3742,68938,68.938,8.2,2463,45391,0.499,0.6584405,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,37276,SI_108a,A,9,0.49,N2,2,0,218.8,88.8,12.7,884,23226,23.226,8.4,589,15468,0.17,0.6659847,0.0074407,11.458,11.458,0.0037203,11.458,,,,,,,,,,,,,,,,,,,,,,,,
9,37276,SI_108a,A,9,0.49,CO2,3,0,368.5,109.9,,,,,,,,,,,,,,,0.1,4452,124581,124.581,-0.1,4704,131358,1.445,1.4,6354,0.534,177981,1.0543936,0.0119299,-4.588,-4.588,1.4286332,0.0039943,-6.295,-6.295,0.0111278,-4.684,0.0019926,-6.291
9,37276,SI_108a,A,9,0.49,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.5,5215,96775,96.775,2.5,5521,102510,1.128,4.8,7494,0.417,139132,1.0592533,0.0119849,0,0,1.437683,0.0040196,0,0,0.0111802,0,0.0020052,0
10,37277,SI_108b,A,10,1.534,N2,1,1,47.4,27.2,12.2,3742,68935,68.935,8.3,2463,45391,0.499,0.6584548,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,37277,SI_108b,A,10,1.534,N2,2,0,219.5,97.2,12.7,2249,58344,58.344,8.5,1496,38779,0.427,0.6646704,0.0074258,9.44,9.44,0.0037129,9.44,,,,,,,,,,,,,,,,,,,,,,,,
10,37277,SI_108b,A,10,1.534,CO2,3,0,362,129.8,,,,,,,,,,,,,,,0.3,12467,356508,356.508,0.1,13210,375353,4.129,1.5,17697,1.521,506872,1.0528576,0.0119128,-6.013,-6.013,1.421768,0.0039756,-10.946,-10.946,0.0111127,-6.039,0.0019833,-10.944
10,37277,SI_108b,A,10,1.534,CO2,4,1,525.4,42,,,,,,,,,,,,,,,5.5,5212,96651,96.651,5.6,5517,102376,1.126,9.2,7489,0.417,138936,1.0592271,0.0119849,0,0,1.4375025,0.0040196,0,0,0.0111802,0,0.0020052,0
11,37278,SI_109a,A,11,0.454,N2,1,1,47.4,27,12.6,3737,68887,68.887,8.6,2460,45363,0.499,0.6585109,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,37278,SI_109a,A,11,0.454,N2,2,0,218.8,87.6,12.9,785,20694,20.694,8.7,524,13786,0.152,0.6661664,0.0074419,11.625,11.625,0.003721,11.625,,,,,,,,,,,,,,,,,,,,,,,,
11,37278,SI_109a,A,11,0.454,CO2,3,0,368.9,110.1,,,,,,,,,,,,,,,0.6,4418,124054,124.054,0.4,4669,130812,1.439,2.1,6305,0.532,177209,1.0544768,0.0119294,-4.624,-4.624,1.4284908,0.0039942,-6.3,-6.3,0.0111274,-4.722,0.0019926,-6.296
11,37278,SI_109a,A,11,0.454,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.0,5212,96673,96.673,1.9,5519,102413,1.127,4.0,7489,0.417,138971,1.0593749,0.0119849,0,0,1.4375473,0.0040196,0,0,0.0111802,0,0.0020052,0
12,37279,SI_109b,A,12,1.571,N2,1,1,47.7,27.2,12.2,3741,68926,68.926,8.2,2463,45390,0.499,0.6585229,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,37279,SI_109b,A,12,1.571,N2,2,0,219.7,101.2,12.7,2166,57259,57.259,8.5,1440,38053,0.419,0.6645683,0.0074239,9.18,9.18,0.003712,9.18,,,,,,,,,,,,,,,,,,,,,,,,
12,37279,SI_109b,A,12,1.571,CO2,3,0,362.4,142.3,,,,,,,,,,,,,,,0.2,12510,364820,364.82,0.0,13247,383874,4.223,1.5,17756,1.556,518675,1.0522282,0.0119047,-6.684,-6.684,1.4217309,0.0039757,-10.923,-10.923,0.0111046,-6.758,0.0019833,-10.919
12,37279,SI_109b,A,12,1.571,CO2,4,1,525.6,43.5,,,,,,,,,,,,,,,10.8,5205,96639,96.639,11.2,5513,102370,1.126,16.8,7481,0.417,138912,1.0593085,0.0119849,0,0,1.4374316,0.0040196,0,0,0.0111802,0,0.0020052,0
13,37280,Blank,B,1,0,N2,1,1,47.7,27.2,13.8,3738,68912,68.912,9.6,2461,45379,0.499,0.6585014,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,37280,Blank,B,1,0,CO2,2,0,373.9,95.1,,,,,,,,,,,,,,,2.6,319,9832,9.832,2.5,337,10359,0.114,4.9,458,0.042,14107,1.0536404,0.0119189,-5.503,-5.503,1.4348998,0.0040118,-1.925,-1.925,0.011115,-5.828,0.0020014,-1.914
13,37280,Blank,B,1,0,CO2,3,1,525.4,40.5,,,,,,,,,,,,,,,0.7,5212,96700,96.7,0.5,5519,102451,1.127,2.2,7490,0.417,139023,1.0594702,0.0119849,0,0,1.4376678,0.0040196,0,0,0.0111802,0,0.0020052,0
14,37281,SI_110a,B,2,0.454,N2,1,1,47.7,27.2,12.1,3739,68882,68.882,8.1,2462,45359,0.499,0.6585066,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,37281,SI_110a,B,2,0.454,N2,2,0,219.7,90.3,12.6,736,19895,19.895,8.4,490,13243,0.146,0.6656483,0.0074362,10.845,10.845,0.0037181,10.845,,,,,,,,,,,,,,,,,,,,,,,,
14,37281,SI_110a,B,2,0.454,CO2,3,0,370.1,114.5,,,,,,,,,,,,,,,0.2,4053,116164,116.164,-0.0,4281,122487,1.347,1.4,5788,0.498,166058,1.0544339,0.0119284,-4.71,-4.71,1.4295155,0.0039972,-5.553,-5.553,0.0111261,-4.843,0.0019941,-5.548
14,37281,SI_110a,B,2,0.454,CO2,4,1,525.4,41,,,,,,,,,,,,,,,3.9,5210,96724,96.724,3.9,5517,102471,1.127,6.7,7487,0.417,139040,1.0594238,0.0119849,0,0,1.4374983,0.0040196,0,0,0.0111802,0,0.0020052,0
15,37282,SI_110b,B,3,1.548,N2,1,1,47.4,27.2,12.4,3738,68946,68.946,8.5,2461,45403,0.499,0.6585266,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,37282,SI_110b,B,3,1.548,N2,2,0,220.3,100.9,12.8,2255,59350,59.35,8.6,1500,39435,0.434,0.6644429,0.0074225,8.984,8.984,0.0037112,8.984,,,,,,,,,,,,,,,,,,,,,,,,
15,37282,SI_110b,B,3,1.548,CO2,3,0,361.2,136.7,,,,,,,,,,,,,,,0.4,14638,426387,426.387,0.2,15512,448348,4.932,1.8,20767,1.817,605824,1.0515054,0.0118964,-7.383,-7.383,1.4208326,0.0039733,-11.513,-11.513,0.0110965,-7.486,0.0019821,-11.508
15,37282,SI_110b,B,3,1.548,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,7.3,5206,96662,96.662,7.5,5512,102396,1.126,11.7,7480,0.417,138940,1.0593262,0.0119849,0,0,1.4373808,0.0040196,0,0,0.0111802,0,0.0020052,0
16,37283,SI_111a,B,4,0.499,N2,1,1,47.4,27,12.8,3734,68860,68.86,8.8,2459,45348,0.499,0.6585518,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,37283,SI_111a,B,4,0.499,N2,2,0,219.7,92.4,13.0,807,22040,22.04,8.8,537,14645,0.161,0.6644831,0.0074227,9.007,9.007,0.0037113,9.007,,,,,,,,,,,,,,,,,,,,,,,,
16,37283,SI_111a,B,4,0.499,CO2,3,0,370.3,118.9,,,,,,,,,,,,,,,0.7,4214,122015,122.015,0.5,4448,128546,1.414,2.1,6016,0.523,174343,1.053524,0.0119181,-5.567,-5.567,1.4288672,0.0039956,-5.95,-5.95,0.0111159,-5.747,0.0019933,-5.944
16,37283,SI_111a,B,4,0.499,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,5.1,5212,96724,96.724,5.1,5519,102471,1.127,8.5,7488,0.417,139033,1.0594221,0.0119849,0,0,1.4374202,0.0040196,0,0,0.0111802,0,0.0020052,0
17,37284,SI_111b,B,5,1.53,N2,1,1,47.4,27.2,12.7,3733,68878,68.878,8.7,2458,45361,0.499,0.65856,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,37284,SI_111b,B,5,1.53,N2,2,0,220.3,101.4,13.0,1991,52865,52.865,8.7,1323,35084,0.386,0.6636443,0.0074132,7.72,7.72,0.0037066,7.72,,,,,,,,,,,,,,,,,,,,,,,,
17,37284,SI_111b,B,5,1.53,CO2,3,0,360.5,143.8,,,,,,,,,,,,,,,0.7,15472,455474,455.474,0.5,16386,478389,5.262,2.2,21935,1.941,646833,1.0503111,0.0118824,-8.545,-8.545,1.4201332,0.0039716,-11.929,-11.929,0.0110828,-8.716,0.0019813,-11.922
17,37284,SI_111b,B,5,1.53,CO2,4,1,525.4,43.3,,,,,,,,,,,,,,,9.2,5206,96606,96.606,9.4,5513,102341,1.126,14.4,7479,0.417,138850,1.0593633,0.0119849,0,0,1.4372781,0.0040196,0,0,0.0111802,0,0.0020052,0
18,37285,GA2_Std_02,B,6,0.625,N2,1,1,47.4,27,13.3,3733,68785,68.785,9.3,2460,45338,0.499,0.6591206,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,37285,GA2_Std_02,B,6,0.625,N2,2,0,219.7,96.3,13.4,988,27042,27.042,9.2,649,17729,0.195,0.6556158,0.0073173,-5.317,-5.317,0.0036586,-5.317,,,,,,,,,,,,,,,,,,,,,,,,
18,37285,GA2_Std_02,B,6,0.625,CO2,3,0,368.7,125.8,,,,,,,,,,,,,,,1.5,5879,170783,170.783,1.3,6230,180495,1.985,3.3,8376,0.731,243626,1.0568658,0.0119563,-2.383,-2.383,1.4265178,0.0039892,-7.551,-7.551,0.0111548,-2.274,0.0019901,-7.554
18,37285,GA2_Std_02,B,6,0.625,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,3.9,5212,96635,96.635,3.9,5519,102374,1.126,6.8,7488,0.417,138900,1.0593906,0.0119849,0,0,1.4373707,0.0040196,0,0,0.0111802,0,0.0020052,0
19,37286,SAL_Std_02,B,7,0.48,N2,1,1,47.4,27,12.6,3736,68836,68.836,8.6,2460,45333,0.499,0.6585579,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,37286,SAL_Std_02,B,7,0.48,N2,2,0,219.7,95.7,12.9,1001,27364,27.364,8.7,668,18232,0.201,0.6662816,0.0074427,11.728,11.728,0.0037213,11.728,,,,,,,,,,,,,,,,,,,,,,,,
19,37286,SAL_Std_02,B,7,0.48,CO2,3,0,369.1,132.1,,,,,,,,,,,,,,,0.7,5264,152791,152.791,0.5,5538,160358,1.764,2.1,7504,0.654,218039,1.0495247,0.0118725,-9.378,-9.378,1.4270465,0.0039908,-7.156,-7.156,0.0110708,-9.788,0.0019909,-7.142
19,37286,SAL_Std_02,B,7,0.48,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,5.4,5210,96692,96.692,5.4,5517,102441,1.127,8.9,7485,0.417,138978,1.0594609,0.0119849,0,0,1.437332,0.0040196,0,0,0.0111802,0,0.0020052,0
20,37287,GA1_Std_02,B,8,0.547,N2,1,1,47.4,27.2,13.2,3735,68901,68.901,9.1,2459,45377,0.499,0.6585904,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,37287,GA1_Std_02,B,8,0.547,N2,2,0,219.9,96.3,13.4,851,23659,23.659,9.1,559,15515,0.171,0.6557809,0.007325,-4.266,-4.266,0.0036625,-4.266,,,,,,,,,,,,,,,,,,,,,,,,
20,37287,GA1_Std_02,B,8,0.547,CO2,3,0,369.5,126.7,,,,,,,,,,,,,,,1.5,5109,150054,150.054,1.3,5339,156459,1.721,3.3,7284,0.642,214156,1.0426834,0.0117944,-15.894,-15.894,1.42719,0.0039911,-7.085,-7.085,0.0109926,-16.776,0.0019911,-7.055
20,37287,GA1_Std_02,B,8,0.547,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,5.2,5210,96681,96.681,5.2,5518,102436,1.127,8.6,7486,0.417,138967,1.0595238,0.0119849,0,0,1.4373736,0.0040196,0,0,0.0111802,0,0.0020052,0
21,37288,SI_112a,B,9,0.426,N2,1,1,47.4,27,12.8,3738,68942,68.942,8.8,2462,45405,0.499,0.6586081,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,37288,SI_112a,B,9,0.426,N2,2,0,219.7,93,13.0,830,22737,22.737,8.8,552,15131,0.166,0.6655003,0.0074334,10.465,10.465,0.0037167,10.465,,,,,,,,,,,,,,,,,,,,,,,,
21,37288,SI_112a,B,9,0.426,CO2,3,0,370.6,116,,,,,,,,,,,,,,,0.6,3904,112914,112.914,0.5,4119,118933,1.308,2.1,5572,0.484,161327,1.0533005,0.0119131,-5.988,-5.988,1.4287529,0.0039954,-6.001,-6.001,0.0111109,-6.196,0.0019932,-5.993
21,37288,SI_112a,B,9,0.426,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,4.2,5211,96678,96.678,4.1,5519,102445,1.127,7.1,7487,0.417,138963,1.0596456,0.0119849,0,0,1.4373783,0.0040196,0,0,0.0111802,0,0.0020052,0
22,37289,SI_112b,B,10,1.55,N2,1,1,47.7,27.2,12.4,3748,69065,69.065,8.4,2468,45489,0.5,0.6586343,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,37289,SI_112b,B,10,1.55,N2,2,0,220.5,103.9,12.8,2048,55030,55.03,8.6,1360,36522,0.402,0.6636644,0.0074126,7.637,7.637,0.0037063,7.637,,,,,,,,,,,,,,,,,,,,,,,,
22,37289,SI_112b,B,10,1.55,CO2,3,0,362.4,140.9,,,,,,,,,,,,,,,0.4,13957,412002,412.002,0.2,14780,433140,4.765,1.8,19800,1.756,585411,1.0513057,0.0118915,-7.792,-7.792,1.4208934,0.0039739,-11.348,-11.348,0.0110915,-7.93,0.0019825,-11.342
22,37289,SI_112b,B,10,1.55,CO2,4,1,525.6,42.8,,,,,,,,,,,,,,,6.6,5201,96589,96.589,6.8,5510,102342,1.126,10.7,7474,0.416,138818,1.0595618,0.0119849,0,0,1.4372022,0.0040196,0,0,0.0111802,0,0.0020052,0
23,37290,SI_113a,B,11,0.427,N2,1,1,47.4,27.4,12.8,3743,69061,69.061,8.8,2465,45487,0.5,0.6586381,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,37290,SI_113a,B,11,0.427,N2,2,0,219.7,95.9,13.1,821,22936,22.936,8.9,547,15273,0.168,0.6658837,0.0074373,11.001,11.001,0.0037187,11.001,,,,,,,,,,,,,,,,,,,,,,,,
23,37290,SI_113a,B,11,0.427,CO2,3,0,371,129.2,,,,,,,,,,,,,,,0.8,3889,114693,114.693,0.6,4103,120780,1.329,2.3,5550,0.492,163862,1.0530731,0.0119109,-6.174,-6.174,1.4286999,0.0039956,-5.95,-5.95,0.0111087,-6.397,0.0019933,-5.942
23,37290,SI_113a,B,11,0.427,CO2,4,1,525.4,42,,,,,,,,,,,,,,,5.2,5206,96635,96.635,5.3,5514,102396,1.126,8.7,7480,0.417,138889,1.0596148,0.0119849,0,0,1.437252,0.0040196,0,0,0.0111802,0,0.0020052,0
24,37291,SI_113b,B,12,1.575,N2,1,1,47.7,27.2,12.7,3742,68980,68.98,8.7,2464,45432,0.5,0.6586216,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,37291,SI_113b,B,12,1.575,N2,2,0,220.5,113.1,12.9,2233,61627,61.627,8.7,1484,40908,0.45,0.6638012,0.0074143,7.864,7.864,0.0037071,7.864,,,,,,,,,,,,,,,,,,,,,,,,
24,37291,SI_113b,B,12,1.575,CO2,3,0,362.2,157,,,,,,,,,,,,,,,0.7,14452,436702,436.702,0.5,15304,459054,5.05,2.2,20498,1.861,620451,1.0511832,0.0118902,-7.897,-7.897,1.4207644,0.0039738,-11.386,-11.386,0.0110903,-8.042,0.0019824,-11.381
24,37291,SI_113b,B,12,1.575,CO2,4,1,525.6,43.5,,,,,,,,,,,,,,,8.9,5201,96581,96.581,9.2,5510,102332,1.126,14.1,7474,0.416,138799,1.0595506,0.0119849,0,0,1.4371278,0.0040196,0,0,0.0111802,0,0.0020052,0
25,37292,Blank,C,1,0,N2,1,1,47.4,27.2,13.1,3736,68900,68.9,9.2,2462,45417,0.5,0.6591682,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,37292,Blank,C,1,0,CO2,2,1,525.4,40.1,,,,,,,,,,,,,,,0.5,5205,96561,96.561,0.2,5515,102327,1.126,1.8,7481,0.416,138802,1.0597187,0.0119849,0,0,1.4374597,0.0040196,0,0,0.0111802,0,0.0020052,0
26,37293,SI_114a,C,2,0.419,N2,1,1,47.4,27.4,12.0,3740,69012,69.012,8.1,2463,45454,0.5,0.6586421,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,37293,SI_114a,C,2,0.419,N2,2,0,219.7,99.7,12.6,753,21513,21.513,8.4,502,14321,0.158,0.6656876,0.0074351,10.697,10.697,0.0037175,10.697,,,,,,,,,,,,,,,,,,,,,,,,
26,37293,SI_114a,C,2,0.419,CO2,3,0,371.4,130.2,,,,,,,,,,,,,,,0.2,3719,111430,111.43,0.0,3923,117373,1.291,1.5,5312,0.478,159297,1.0533426,0.0119135,-5.957,-5.957,1.4295721,0.0039979,-5.382,-5.382,0.011111,-6.186,0.0019944,-5.374
26,37293,SI_114a,C,2,0.419,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,4.1,5210,96665,96.665,4.1,5517,102431,1.127,7.1,7483,0.417,138937,1.0596552,0.0119849,0,0,1.4373076,0.0040196,0,0,0.0111802,0,0.0020052,0
27,37294,SI_114b,C,3,1.5,N2,1,1,47.4,27.4,12.4,3741,69046,69.046,8.5,2463,45475,0.5,0.6586282,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,37294,SI_114b,C,3,1.5,N2,2,0,220.7,125.8,12.7,2039,58640,58.64,8.5,1354,38916,0.428,0.6636406,0.0074124,7.61,7.61,0.0037062,7.61,,,,,,,,,,,,,,,,,,,,,,,,
